id,zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,Frec_Fund,Intens,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,category
025ca537,0.047895517003534734,0.010117992681333373,2.9952690874319705,0.11278536705205082,0.18468019184304044,0.16920638749134598,0.003577992404287444,0.055773542600896876,-26.563607779180618,2.88344063420481,-0.9865548697032452,0.12822924826161403,0.34682230007379644,0.05492941508315568,-0.0466593015897836,0.30202099566228546,-0.36277439972249226,0.38056206627334876,0.11285499708153265,0.05913404826535198,0.0591477609687974,0.00696364448026203,0.008697327083254304,0.03666838401774667,0.011755025591391148,0.041466114874425294,0.019019072246277965,0.01762987558064843,0.0032757841591433906,0.018053454684910698,0.00835062797221383,0.01403594458053994,0.004593014139864896,0.018229499653205822,118.7085777682432,64.26126969588003,9.92066983409103,0.015119189075817286,0.00012136787462500387,0.008602685008867525,0.008876495131549549,0.0989639340332716,0.9001202638893792,0.047061713724216275,0.049315434026291585,0.0793780078630124,1
03cf7ff8,0.014547908670459733,0.08066022792068463,3.2679527731593727,0.10337307758750738,0.18911087328795292,0.042660394570012035,0.0031757915180806876,0.02414862914862915,-24.2755434325785,3.350397477445339,-0.23935698784999215,0.7219389335755215,0.20184909541696203,-0.18844553624038046,-0.428694428073279,-0.48424446041176,-0.23747411371224095,-0.2695578681814175,-0.4355115803262718,-0.347354493257405,-0.3327327698829645,0.014498118615484912,0.00987257733724902,0.12291442715942114,0.10707071209110917,0.014256259611262655,0.0051439817744940676,0.012147370048056735,0.00035302322627777364,0.00853721983690032,0.0035985289993533194,0.006304039927148528,0.0007175986439395341,0.0442631048782859,217.93954135256033,64.4747119516846,20.46465092796397,0.009853635549188956,6.941184457201369e-05,0.004964545893728672,0.004263758690375388,0.07365891893846938,0.6452333975955623,0.042519052192069605,0.04290892179851987,0.04579427530246685,0
048c0a3b,0.0414240469611479,0.043662482952826105,3.2595554226854393,0.09488970614594389,0.1504629746077049,0.046154784586208225,0.00546555771168329,0.05482388316151202,-26.199576199823476,0.6609563488416429,-2.1097647970341913,0.9353613327864065,-0.07126560335530585,-0.4923027207442373,0.21200216286373114,-0.22885013314849573,0.17207207126927215,-0.06833195037624577,-0.7770609068171652,-0.4803066367873231,-0.7338287834481664,0.0707341189265146,0.010272256187130213,0.015466470023833775,0.004849806380544896,0.004916379540869788,0.0010091784582505667,0.00838630533460039,0.03528656714220238,0.00484680652615962,0.003916452069883996,0.005280719118296918,0.0019510656237000116,0.024918019846772492,212.7140525474716,75.70278970619037,22.772114956830134,0.0030525215915318048,1.5096748342269e-05,0.0015764199325485377,0.001595131481921717,0.02948046355737072,0.26529780674725745,0.01494934382689133,0.01860807732220161,0.021090977994620966,0
059bf68f,0.11571167473626832,0.0020868751140951385,3.1013032930413567,0.14053758745540978,0.1431369360480076,0.7707244599117313,0.002139807183619093,0.17616025641025643,-32.893199712866604,1.978690622207043,-1.135239697342574,-0.18922796502082706,0.13143395997172416,-0.3250085430946155,-0.26975273179183684,-0.11271679855741383,-0.19188325908583972,0.2571332682595841,-0.18473883357900142,0.0412034578105997,-0.06362783681270291,0.03833440156875462,0.0037026858759397277,0.02046300036802753,0.00478421975586019,0.0046013804018063525,0.0045847548899535335,0.013981883794711183,0.020151208890914065,0.019929802403877154,0.011553061297784797,0.008274226935952974,0.006646727814263025,0.01621973128919024,125.27614964779737,35.55908206877588,6.028160758874154,0.01099325573895027,7.879699763502073e-05,0.006269053800384439,0.006123407972311303,0.14166623086137106,1.2539075535864315,0.07501430060160003,0.08655419797435733,0.09680679555154068,1
0ca3237d,0.027772736247758733,0.010513697670603978,3.2720980276759493,0.08915908071617348,0.15011597021016268,0.12107928382642426,0.0018514567746895074,0.042348484848484844,-27.071991542356255,2.4462253070078472,-0.9075339504575147,0.44790463555892934,0.22888001055983517,-0.15834983144475778,-0.17363316274749452,-0.3681047949989935,0.3335822171202105,0.10001832714226791,-0.28952042884386164,0.23524055913250017,-0.698184873287266,0.014504131143529653,0.018586359758269486,0.0055621034733606385,0.0032308567360304686,0.005573802733261363,0.00246458769991008,0.005563970931529731,0.0009142622636242531,0.001422804779325917,0.08869395226050386,0.07797558369602511,0.0036329440159627653,0.03260317916640034,177.97931185050112,62.523561806398405,19.96047100590277,0.00388405573396994,2.1963344309088405e-05,0.0023565842993418557,0.0021307053046516074,0.03672093236799561,0.31629317030455767,0.017530893024233985,0.02060172247580978,0.03148139318657695,0
12315ba4,0.05725856996770237,0.07343129013578938,3.2642833515916774,0.1135842033659976,0.14249055157540758,0.15298911418904482,0.005842607445679988,0.08207434052757794,-25.405692902253875,-1.096644049297327,-0.993131693305155,0.8771900355252019,-0.6468969197521988,-0.1278731864443934,-0.09062204830073856,-0.30273045414785066,-0.7196027536586556,0.21618322278495253,0.6267368686957716,-0.027540559191022804,0.3505885356451639,0.0006824246294941501,0.006078742960967659,0.002865054272710496,0.0016157246748505169,0.0009716159915644191,0.0011431908470897968,0.07496989643943111,0.01081603222402812,0.0016188135694315813,0.0003987141664507209,0.0009519251326716324,0.001000820698163893,0.02338307111756671,312.2794165667487,79.43435587014982,20.010871830781365,0.0041406796708947785,1.4522705051610528e-05,0.002199954288492481,0.0029287140821440735,0.053666902438824174,0.47317113476342054,0.026426950390148914,0.03593434027572037,0.048310084652143405,0
1e3aad34,0.05344047674185231,0.004734631784867461,3.240654775514826,0.14198641434165227,0.19927131533759565,0.3240986545389636,0.0016698570297135993,0.10898765432098766,-29.882594178257136,2.52652736918372,-0.11661156092288605,1.111688386985372,-0.01434078363169089,0.1284737982581417,0.2736243736332965,-0.04504941596340782,-0.0595463233915488,-0.0917967042410187,-0.2360812649573733,0.08875614999425921,-0.08711296548619053,0.013639266365240947,0.0014428516850955215,0.01167642337131502,0.0064480925290538145,0.007372996402142729,0.002844939814086221,0.01629784195363177,0.0006999355825534092,0.004634920148576748,0.06209618463755136,0.07980344934432784,0.0010913219907639773,0.027670175832287373,166.48852370995075,50.96495842393094,18.264443770394095,0.0051994181288609895,5.14801172681738e-05,0.002802297818014989,0.002601911852165428,0.04274659978387518,0.37275392650899536,0.023105160123276937,0.021824735728564876,0.026660900343363332,0
2309f522,0.03960634639433097,0.006208737689081152,3.2643778510668824,0.07885398775399804,0.12886063823303978,0.06679904477251741,0.003987723428509659,0.0569970703125,-26.362368763055738,1.4807494588118875,-1.3531315336937015,0.9816496543160917,0.1620682591217034,0.33338891322694286,0.014776936249635348,-0.2969014080916643,-0.13664681397085188,0.5812910259733673,-0.3801570057961831,0.12205518588145242,-0.031002674014203455,0.01557956985666545,0.001302035787546696,0.00634397804712915,0.005193435127745923,0.002754777038349807,0.002293898783675339,0.005973967066035028,0.00225840911407473,0.0479569628485566,0.01048823778118721,0.019072054249909508,0.0021842102880604186,0.016097693591182724,146.39289316196363,60.77272901728866,12.916578037754912,0.005325315531526528,4.521442639192769e-05,0.002770164600570951,0.0030049283937680442,0.09541010026449726,0.8383507116561173,0.05268077955308153,0.057306258717574096,0.06841006908221468,0
30150910,0.032016615365572626,0.041596165288289626,3.2214660981469714,0.09996701683834325,0.17076890736459027,0.08807841297278904,0.003404120203492312,0.0396688500727802,-24.22661507571029,2.6057377479868875,-0.8372880231524719,0.2765545191462009,0.6318799803031876,0.2051883165416784,-0.06343722919895953,-0.23500617860264955,0.10978860074660829,0.4766130046114471,-0.22753333975645404,0.19720965204861282,0.1812144429848033,0.007323369986446762,0.0008294888593138138,0.009294617585097191,0.027646408137397296,0.07564802002741743,0.0032136210938592444,0.029796418915916643,0.00567182918088942,0.002144037600540912,0.03188309035150178,0.018388448817105656,0.003908191100346774,0.025866486912128516,123.60346706843094,72.00948511831105,15.515272313878212,0.009106086662326405,8.406480340381491e-05,0.005148118115648058,0.0038303439081512607,0.05681992010230555,0.49945305329997963,0.02869090965956748,0.03338978498858075,0.04904474686294054,1
3383145a,0.020229729192142647,0.022810226405145618,3.2654974520097744,0.09869185751586386,0.1690253548935392,0.0776625495205321,0.0021717016154682656,0.032973720608575376,-25.407158789899835,2.9628957451417794,-0.7246154824701169,0.38211269620326704,0.3690112510686727,-0.1186044396187307,0.23055093025155385,-0.23023344871397292,0.05514107835877957,0.10367444670436593,0.06207601941735418,0.19797262606006155,-0.13634849575882915,0.005487060702301064,0.002756834291442872,0.012787046946441309,0.0028507348286085188,0.005750958846575681,0.004150392989241636,0.034934293728016076,0.01238206852618429,0.025598464488892168,0.11829657061058634,0.008583873837454566,0.0031937601758905707,0.036255650765850404,149.18488283452626,63.92597941658053,15.68319001172547,0.007904723174982885,5.376770069060642e-05,0.004369428675710856,0.005065782775065236,0.08968392097594124,0.7873361469331085,0.044154500699395416,0.05258414037633242,0.05602051516005843,0
